indicator,release_date,target_date,published_value,revised_value,change
ICSA_weekly_level_count,2026-03-19,2024-11-09,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-11-23,216000.0,219000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2024-11-30,225000.0,222000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2024-12-07,239000.0,238000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2024-12-28,209000.0,212000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2025-01-04,205000.0,206000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-01-11,217000.0,219000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-01-18,222000.0,223000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-01-25,210000.0,212000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-02-01,222000.0,220000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-02-08,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-02-15,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-02-22,243000.0,241000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-03-08,223000.0,222000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-03-22,225000.0,224000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-03-29,219000.0,220000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-05,224000.0,223000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-12,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-19,223000.0,224000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-04-26,241000.0,239000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-05-03,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-05-10,228000.0,226000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-05-17,226000.0,225000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-05-24,239000.0,236000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2025-05-31,246000.0,244000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-06-07,248000.0,246000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-06-14,246000.0,243000.0,-3000.0
ICSA_weekly_level_count,2026-03-19,2025-06-21,237000.0,236000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-06-28,232000.0,231000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-07-19,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-08-02,227000.0,226000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-08-16,234000.0,233000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-09-06,264000.0,259000.0,-5000.0
ICSA_weekly_level_count,2026-03-19,2025-09-13,232000.0,233000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-09-27,224000.0,225000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-10-04,235000.0,233000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-10-11,220000.0,222000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2025-10-18,232000.0,231000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-10-25,220000.0,221000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-01,229000.0,228000.0,-1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-22,217000.0,218000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2025-11-29,192000.0,216000.0,24000.0
ICSA_weekly_level_count,2026-03-19,2025-12-06,237000.0,235000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2025-12-27,200000.0,203000.0,3000.0
ICSA_weekly_level_count,2026-03-19,2026-01-10,199000.0,201000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2026-01-24,209000.0,211000.0,2000.0
ICSA_weekly_level_count,2026-03-19,2026-01-31,232000.0,230000.0,-2000.0
ICSA_weekly_level_count,2026-03-19,2026-02-07,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-03-19,2026-02-21,213000.0,211000.0,-2000.0
ICSA_weekly_level_count,2026-04-02,2026-03-21,210000.0,211000.0,1000.0
ICSA_weekly_level_count,2026-04-09,2026-03-28,202000.0,203000.0,1000.0
ICSA_weekly_level_count,2026-04-16,2026-04-04,219000.0,218000.0,-1000.0
ICSA_weekly_level_count,2026-04-23,2026-04-11,207000.0,208000.0,1000.0
ICSA_weekly_level_count,2026-04-30,2026-04-18,214000.0,215000.0,1000.0
ICSA_weekly_level_count,2026-05-07,2026-04-25,189000.0,190000.0,1000.0
ICSA_weekly_level_count,2026-05-14,2026-05-02,200000.0,199000.0,-1000.0
ICSA_weekly_level_count,2026-05-21,2026-05-09,211000.0,212000.0,1000.0
ICSA_weekly_level_count,2026-05-28,2026-05-16,209000.0,210000.0,1000.0
ICSA_weekly_level_count,2026-06-04,2026-05-23,215000.0,212000.0,-3000.0
ICSA_weekly_level_count,2026-06-18,2026-06-06,229000.0,230000.0,1000.0
ICSA_weekly_level_count,2026-06-25,2026-06-13,226000.0,227000.0,1000.0
ICSA_weekly_level_count,2026-07-02,2026-06-20,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-07-09,2026-06-27,215000.0,217000.0,2000.0
ICSA_weekly_level_count,2026-07-16,2026-07-04,215000.0,216000.0,1000.0
ICSA_weekly_level_count,2026-07-23,2026-07-04,216000.0,217000.0,1000.0
ICSA_weekly_level_count,2026-07-23,2026-07-11,208000.0,209000.0,1000.0
ICSA_weekly_level_count,2026-07-30,2026-07-18,187000.0,188000.0,1000.0
PAYEMS_monthly_change_thousands,2020-03-06,2020-01-01,225.0,273.0,48.0
PAYEMS_monthly_change_thousands,2020-04-03,2020-01-01,273.0,214.0,-59.0
PAYEMS_monthly_change_thousands,2020-04-03,2020-02-01,273.0,275.0,2.0
PAYEMS_monthly_change_thousands,2020-05-08,2020-02-01,275.0,230.0,-45.0
PAYEMS_monthly_change_thousands,2020-05-08,2020-03-01,-701.0,-870.0,-169.0
PAYEMS_monthly_change_thousands,2020-05-11,2020-02-01,230.0,251.0,21.0
PAYEMS_monthly_change_thousands,2020-05-11,2020-03-01,-870.0,-881.0,-11.0
PAYEMS_monthly_change_thousands,2020-05-11,2020-04-01,-20500.0,-20537.0,-37.0
PAYEMS_monthly_change_thousands,2020-06-05,2020-03-01,-881.0,-1373.0,-492.0
PAYEMS_monthly_change_thousands,2020-06-05,2020-04-01,-20537.0,-20687.0,-150.0
PAYEMS_monthly_change_thousands,2020-07-02,2020-04-01,-20687.0,-20787.0,-100.0
PAYEMS_monthly_change_thousands,2020-07-02,2020-05-01,2509.0,2699.0,190.0
PAYEMS_monthly_change_thousands,2020-08-07,2020-05-01,2699.0,2725.0,26.0
PAYEMS_monthly_change_thousands,2020-08-07,2020-06-01,4800.0,4791.0,-9.0
PAYEMS_monthly_change_thousands,2020-09-04,2020-06-01,4791.0,4781.0,-10.0
PAYEMS_monthly_change_thousands,2020-09-04,2020-07-01,1763.0,1734.0,-29.0
PAYEMS_monthly_change_thousands,2020-10-02,2020-07-01,1734.0,1761.0,27.0
PAYEMS_monthly_change_thousands,2020-10-02,2020-08-01,1371.0,1489.0,118.0
PAYEMS_monthly_change_thousands,2020-11-06,2020-08-01,1489.0,1493.0,4.0
PAYEMS_monthly_change_thousands,2020-11-06,2020-09-01,661.0,672.0,11.0
PAYEMS_monthly_change_thousands,2020-12-04,2020-09-01,672.0,711.0,39.0
PAYEMS_monthly_change_thousands,2020-12-04,2020-10-01,638.0,610.0,-28.0
PAYEMS_monthly_change_thousands,2021-01-08,2020-10-01,610.0,654.0,44.0
PAYEMS_monthly_change_thousands,2021-01-08,2020-11-01,245.0,336.0,91.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-01-01,214.0,315.0,101.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-02-01,251.0,289.0,38.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-03-01,-1373.0,-1683.0,-310.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-04-01,-20787.0,-20679.0,108.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-05-01,2725.0,2833.0,108.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-06-01,4781.0,4846.0,65.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-07-01,1761.0,1726.0,-35.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-08-01,1493.0,1583.0,90.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-09-01,711.0,716.0,5.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-10-01,654.0,680.0,26.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-11-01,336.0,264.0,-72.0
PAYEMS_monthly_change_thousands,2021-02-05,2020-12-01,-140.0,-227.0,-87.0
PAYEMS_monthly_change_thousands,2021-03-05,2020-12-01,-227.0,-306.0,-79.0
PAYEMS_monthly_change_thousands,2021-03-05,2021-01-01,49.0,166.0,117.0
PAYEMS_monthly_change_thousands,2021-04-02,2021-01-01,166.0,233.0,67.0
PAYEMS_monthly_change_thousands,2021-04-02,2021-02-01,379.0,468.0,89.0
PAYEMS_monthly_change_thousands,2021-05-07,2021-02-01,468.0,536.0,68.0
PAYEMS_monthly_change_thousands,2021-05-07,2021-03-01,916.0,770.0,-146.0
PAYEMS_monthly_change_thousands,2021-06-04,2021-03-01,770.0,785.0,15.0
PAYEMS_monthly_change_thousands,2021-06-04,2021-04-01,266.0,278.0,12.0
PAYEMS_monthly_change_thousands,2021-07-02,2021-04-01,278.0,269.0,-9.0
PAYEMS_monthly_change_thousands,2021-07-02,2021-05-01,559.0,583.0,24.0
PAYEMS_monthly_change_thousands,2021-08-06,2021-05-01,583.0,614.0,31.0
PAYEMS_monthly_change_thousands,2021-08-06,2021-06-01,850.0,938.0,88.0
PAYEMS_monthly_change_thousands,2021-09-03,2021-06-01,938.0,962.0,24.0
PAYEMS_monthly_change_thousands,2021-09-03,2021-07-01,943.0,1053.0,110.0
PAYEMS_monthly_change_thousands,2021-10-08,2021-07-01,1053.0,1091.0,38.0
PAYEMS_monthly_change_thousands,2021-10-08,2021-08-01,235.0,366.0,131.0
PAYEMS_monthly_change_thousands,2021-11-05,2021-08-01,366.0,483.0,117.0
PAYEMS_monthly_change_thousands,2021-11-05,2021-09-01,194.0,312.0,118.0
PAYEMS_monthly_change_thousands,2021-12-03,2021-09-01,312.0,379.0,67.0
PAYEMS_monthly_change_thousands,2021-12-03,2021-10-01,531.0,546.0,15.0
PAYEMS_monthly_change_thousands,2022-01-07,2021-10-01,546.0,648.0,102.0
PAYEMS_monthly_change_thousands,2022-01-07,2021-11-01,210.0,249.0,39.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-01-01,315.0,339.0,24.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-02-01,289.0,376.0,87.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-03-01,-1683.0,-1498.0,185.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-04-01,-20679.0,-20493.0,186.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-05-01,2833.0,2642.0,-191.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-06-01,4846.0,4505.0,-341.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-07-01,1726.0,1388.0,-338.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-08-01,1583.0,1665.0,82.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-09-01,716.0,919.0,203.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-10-01,680.0,647.0,-33.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-11-01,264.0,333.0,69.0
PAYEMS_monthly_change_thousands,2022-02-04,2020-12-01,-306.0,-115.0,191.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-01-01,233.0,520.0,287.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-02-01,536.0,710.0,174.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-03-01,785.0,704.0,-81.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-04-01,269.0,263.0,-6.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-05-01,614.0,447.0,-167.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-06-01,962.0,557.0,-405.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-07-01,1091.0,689.0,-402.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-08-01,483.0,517.0,34.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-09-01,379.0,424.0,45.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-10-01,648.0,677.0,29.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-11-01,249.0,647.0,398.0
PAYEMS_monthly_change_thousands,2022-02-04,2021-12-01,199.0,510.0,311.0
PAYEMS_monthly_change_thousands,2022-03-04,2021-12-01,510.0,588.0,78.0
PAYEMS_monthly_change_thousands,2022-03-04,2022-01-01,467.0,481.0,14.0
PAYEMS_monthly_change_thousands,2022-04-01,2022-01-01,481.0,504.0,23.0
PAYEMS_monthly_change_thousands,2022-04-01,2022-02-01,678.0,750.0,72.0
PAYEMS_monthly_change_thousands,2022-05-06,2022-02-01,750.0,714.0,-36.0
PAYEMS_monthly_change_thousands,2022-05-06,2022-03-01,431.0,428.0,-3.0
PAYEMS_monthly_change_thousands,2022-06-03,2022-03-01,428.0,398.0,-30.0
PAYEMS_monthly_change_thousands,2022-06-03,2022-04-01,428.0,436.0,8.0
PAYEMS_monthly_change_thousands,2022-07-08,2022-04-01,436.0,368.0,-68.0
PAYEMS_monthly_change_thousands,2022-07-08,2022-05-01,390.0,384.0,-6.0
PAYEMS_monthly_change_thousands,2022-08-05,2022-05-01,384.0,386.0,2.0
PAYEMS_monthly_change_thousands,2022-08-05,2022-06-01,372.0,398.0,26.0
PAYEMS_monthly_change_thousands,2022-09-02,2022-06-01,398.0,293.0,-105.0
PAYEMS_monthly_change_thousands,2022-09-02,2022-07-01,528.0,526.0,-2.0
PAYEMS_monthly_change_thousands,2022-10-07,2022-07-01,526.0,537.0,11.0
PAYEMS_monthly_change_thousands,2022-11-04,2022-08-01,315.0,292.0,-23.0
PAYEMS_monthly_change_thousands,2022-11-04,2022-09-01,263.0,315.0,52.0
PAYEMS_monthly_change_thousands,2022-12-02,2022-09-01,315.0,269.0,-46.0
PAYEMS_monthly_change_thousands,2022-12-02,2022-10-01,261.0,284.0,23.0
PAYEMS_monthly_change_thousands,2023-01-06,2022-10-01,284.0,263.0,-21.0
PAYEMS_monthly_change_thousands,2023-01-06,2022-11-01,263.0,256.0,-7.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-01-01,339.0,334.0,-5.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-02-01,376.0,273.0,-103.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-03-01,-1498.0,-1427.0,71.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-04-01,-20493.0,-20514.0,-21.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-05-01,2642.0,2625.0,-17.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-06-01,4505.0,4565.0,60.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-07-01,1388.0,1444.0,56.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-08-01,1665.0,1735.0,70.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-09-01,919.0,961.0,42.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-10-01,647.0,719.0,72.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-11-01,333.0,264.0,-69.0
PAYEMS_monthly_change_thousands,2023-02-03,2020-12-01,-115.0,-268.0,-153.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-01-01,520.0,494.0,-26.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-02-01,710.0,575.0,-135.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-03-01,704.0,784.0,80.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-04-01,263.0,286.0,23.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-05-01,447.0,482.0,35.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-06-01,557.0,693.0,136.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-07-01,689.0,769.0,80.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-08-01,517.0,663.0,146.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-09-01,424.0,557.0,133.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-10-01,677.0,781.0,104.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-11-01,647.0,614.0,-33.0
PAYEMS_monthly_change_thousands,2023-02-03,2021-12-01,588.0,569.0,-19.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-01-01,504.0,364.0,-140.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-02-01,714.0,904.0,190.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-03-01,398.0,414.0,16.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-04-01,368.0,254.0,-114.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-05-01,386.0,364.0,-22.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-06-01,293.0,370.0,77.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-07-01,537.0,568.0,31.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-08-01,292.0,352.0,60.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-09-01,269.0,350.0,81.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-10-01,263.0,324.0,61.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-11-01,256.0,290.0,34.0
PAYEMS_monthly_change_thousands,2023-02-03,2022-12-01,223.0,260.0,37.0
PAYEMS_monthly_change_thousands,2023-03-10,2022-12-01,260.0,239.0,-21.0
PAYEMS_monthly_change_thousands,2023-03-10,2023-01-01,517.0,504.0,-13.0
PAYEMS_monthly_change_thousands,2023-04-07,2023-01-01,504.0,472.0,-32.0
PAYEMS_monthly_change_thousands,2023-04-07,2023-02-01,311.0,326.0,15.0
PAYEMS_monthly_change_thousands,2023-05-05,2023-02-01,326.0,248.0,-78.0
PAYEMS_monthly_change_thousands,2023-05-05,2023-03-01,236.0,165.0,-71.0
PAYEMS_monthly_change_thousands,2023-06-02,2023-03-01,165.0,217.0,52.0
PAYEMS_monthly_change_thousands,2023-06-02,2023-04-01,253.0,294.0,41.0
PAYEMS_monthly_change_thousands,2023-07-07,2023-04-01,294.0,217.0,-77.0
PAYEMS_monthly_change_thousands,2023-07-07,2023-05-01,339.0,306.0,-33.0
PAYEMS_monthly_change_thousands,2023-08-04,2023-05-01,306.0,281.0,-25.0
PAYEMS_monthly_change_thousands,2023-08-04,2023-06-01,209.0,185.0,-24.0
PAYEMS_monthly_change_thousands,2023-09-01,2023-06-01,185.0,105.0,-80.0
PAYEMS_monthly_change_thousands,2023-09-01,2023-07-01,187.0,157.0,-30.0
PAYEMS_monthly_change_thousands,2023-10-06,2023-07-01,157.0,236.0,79.0
PAYEMS_monthly_change_thousands,2023-10-06,2023-08-01,187.0,227.0,40.0
PAYEMS_monthly_change_thousands,2023-11-03,2023-08-01,227.0,165.0,-62.0
PAYEMS_monthly_change_thousands,2023-11-03,2023-09-01,336.0,297.0,-39.0
PAYEMS_monthly_change_thousands,2023-12-08,2023-09-01,297.0,262.0,-35.0
PAYEMS_monthly_change_thousands,2024-01-05,2023-10-01,150.0,105.0,-45.0
PAYEMS_monthly_change_thousands,2024-01-05,2023-11-01,199.0,173.0,-26.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-01-01,334.0,253.0,-81.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-02-01,273.0,264.0,-9.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-03-01,-1427.0,-1411.0,16.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-04-01,-20514.0,-20477.0,37.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-05-01,2625.0,2619.0,-6.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-06-01,4565.0,4615.0,50.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-07-01,1444.0,1585.0,141.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-08-01,1735.0,1534.0,-201.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-09-01,961.0,1046.0,85.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-10-01,719.0,673.0,-46.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-11-01,264.0,268.0,4.0
PAYEMS_monthly_change_thousands,2024-02-02,2020-12-01,-268.0,-243.0,25.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-01-01,494.0,398.0,-96.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-02-01,575.0,527.0,-48.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-03-01,784.0,831.0,47.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-04-01,286.0,319.0,33.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-05-01,482.0,451.0,-31.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-06-01,693.0,778.0,85.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-07-01,769.0,939.0,170.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-08-01,663.0,465.0,-198.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-09-01,557.0,480.0,-77.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-10-01,781.0,860.0,79.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-11-01,614.0,631.0,17.0
PAYEMS_monthly_change_thousands,2024-02-02,2021-12-01,569.0,566.0,-3.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-01-01,364.0,251.0,-113.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-02-01,904.0,862.0,-42.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-03-01,414.0,494.0,80.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-04-01,254.0,272.0,18.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-05-01,364.0,286.0,-78.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-06-01,370.0,420.0,50.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-07-01,568.0,690.0,122.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-08-01,352.0,243.0,-109.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-09-01,350.0,255.0,-95.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-10-01,324.0,361.0,37.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-11-01,290.0,258.0,-32.0
PAYEMS_monthly_change_thousands,2024-02-02,2022-12-01,239.0,136.0,-103.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-01-01,472.0,482.0,10.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-02-01,248.0,287.0,39.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-03-01,217.0,146.0,-71.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-04-01,217.0,278.0,61.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-05-01,281.0,303.0,22.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-06-01,105.0,240.0,135.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-07-01,236.0,184.0,-52.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-08-01,165.0,210.0,45.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-09-01,262.0,246.0,-16.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-10-01,105.0,165.0,60.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-11-01,173.0,182.0,9.0
PAYEMS_monthly_change_thousands,2024-02-02,2023-12-01,216.0,333.0,117.0
PAYEMS_monthly_change_thousands,2024-03-08,2023-12-01,333.0,290.0,-43.0
PAYEMS_monthly_change_thousands,2024-03-08,2024-01-01,353.0,229.0,-124.0
PAYEMS_monthly_change_thousands,2024-04-05,2024-01-01,229.0,256.0,27.0
PAYEMS_monthly_change_thousands,2024-04-05,2024-02-01,275.0,270.0,-5.0
PAYEMS_monthly_change_thousands,2024-05-03,2024-02-01,270.0,236.0,-34.0
PAYEMS_monthly_change_thousands,2024-05-03,2024-03-01,303.0,315.0,12.0
PAYEMS_monthly_change_thousands,2024-06-07,2024-03-01,315.0,310.0,-5.0
PAYEMS_monthly_change_thousands,2024-06-07,2024-04-01,175.0,165.0,-10.0
PAYEMS_monthly_change_thousands,2024-07-05,2024-04-01,165.0,108.0,-57.0
PAYEMS_monthly_change_thousands,2024-07-05,2024-05-01,272.0,218.0,-54.0
PAYEMS_monthly_change_thousands,2024-08-02,2024-05-01,218.0,216.0,-2.0
PAYEMS_monthly_change_thousands,2024-08-02,2024-06-01,206.0,179.0,-27.0
PAYEMS_monthly_change_thousands,2024-09-06,2024-06-01,179.0,118.0,-61.0
PAYEMS_monthly_change_thousands,2024-09-06,2024-07-01,114.0,89.0,-25.0
PAYEMS_monthly_change_thousands,2024-10-04,2024-07-01,89.0,144.0,55.0
PAYEMS_monthly_change_thousands,2024-10-04,2024-08-01,142.0,159.0,17.0
PAYEMS_monthly_change_thousands,2024-11-01,2024-08-01,159.0,78.0,-81.0
PAYEMS_monthly_change_thousands,2024-11-01,2024-09-01,254.0,223.0,-31.0
PAYEMS_monthly_change_thousands,2024-12-06,2024-09-01,223.0,255.0,32.0
PAYEMS_monthly_change_thousands,2024-12-06,2024-10-01,12.0,36.0,24.0
PAYEMS_monthly_change_thousands,2025-01-10,2024-10-01,36.0,43.0,7.0
PAYEMS_monthly_change_thousands,2025-01-10,2024-11-01,227.0,212.0,-15.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-01-01,253.0,236.0,-17.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-02-01,264.0,261.0,-3.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-03-01,-1411.0,-1397.0,14.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-04-01,-20477.0,-20471.0,6.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-05-01,2619.0,2616.0,-3.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-06-01,4615.0,4631.0,16.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-07-01,1585.0,1584.0,-1.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-08-01,1534.0,1564.0,30.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-09-01,1046.0,951.0,-95.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-10-01,673.0,691.0,18.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-11-01,268.0,270.0,2.0
PAYEMS_monthly_change_thousands,2025-02-07,2020-12-01,-243.0,-183.0,60.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-01-01,398.0,365.0,-33.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-02-01,527.0,509.0,-18.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-03-01,831.0,824.0,-7.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-04-01,319.0,365.0,46.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-05-01,451.0,421.0,-30.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-06-01,778.0,796.0,18.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-07-01,939.0,931.0,-8.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-08-01,465.0,487.0,22.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-09-01,480.0,466.0,-14.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-10-01,860.0,857.0,-3.0
PAYEMS_monthly_change_thousands,2025-02-07,2021-11-01,631.0,637.0,6.0
