Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2026-02-20,2.541,2.79,2.547511223953813,24.900000000000013,2.0000000000000497,2.53210224941334,25.78977505866602
2026-02-23,2.531,2.8,2.547617757543195,26.89999999999997,1.9999999999999574,2.5314057167137674,26.859428328623245
2026-02-24,2.531,2.8,2.5477241461188083,26.89999999999997,0.0,2.531278312812408,26.87216871875919
2026-02-25,2.541,2.8,2.5478727533097922,25.89999999999999,-0.9999999999999787,2.531267255217666,26.873274478233398
2026-02-26,2.552,2.81,2.54806728131617,25.8,-0.09999999999999076,2.531256197626753,27.874380237324694
2026-02-27,2.562,2.81,2.5489984875740643,24.800000000000022,-0.9999999999999787,2.5312340824525874,27.876591754741263
2026-03-03,2.56,2.81,2.5492212614971166,25.0,0.19999999999997797,2.5304218972754136,27.95781027245865
2026-03-04,2.539,2.81,2.5493564899658527,27.09999999999999,2.0999999999999908,2.530189688471248,27.981031152875204
2026-03-05,2.511,2.81,2.549376501272794,29.89999999999999,2.8000000000000007,2.530187735654433,27.981226434556696
2026-03-06,2.499,2.81,2.549291768059553,31.099999999999994,1.2000000000000028,2.5303867719234776,27.961322807652245
2026-03-09,2.49,2.84,2.5492297037333893,34.999999999999964,3.89999999999997,2.5310501358695854,30.894986413041448
2026-03-10,2.56,2.83,2.5494503626624376,27.0,-7.9999999999999645,2.5312602302786984,29.873976972130166
2026-03-11,2.566,2.83,2.549694042938512,26.400000000000023,-0.5999999999999766,2.530707351026799,29.92926489732013
2026-03-12,2.565,2.83,2.5499325407734403,26.500000000000014,0.09999999999999076,2.530696293458597,29.930370654140326
2026-03-13,2.56,2.83,2.550579899239306,27.0,0.4999999999999858,2.5307847540033204,29.92152459966797
2026-03-16,2.539,2.82,2.5507119267050857,28.09999999999997,1.0999999999999694,2.530618913685091,28.938108631490866
2026-03-17,2.529,2.83,2.5508044724421746,30.100000000000016,2.000000000000046,2.530740546997208,29.92594530027919
2026-03-18,2.519,2.83,2.550857982192547,31.099999999999994,0.9999999999999787,2.530884295539511,29.911570446048906
2026-03-19,2.499,2.83,2.550834030787064,33.099999999999994,2.0,2.5311054472824153,29.88945527175848
2026-03-20,2.52,2.81,2.551007322243275,29.000000000000004,-4.099999999999991,2.5314482328596943,27.85517671403057
2026-03-23,2.521,2.81,2.551070044608576,28.900000000000013,-0.09999999999999076,2.5317799151330203,27.82200848669798
2026-03-24,2.521,2.81,2.5511329613628337,28.900000000000013,0.0,2.5319900097436796,27.800999025632045
2026-03-25,2.532,2.82,2.551237881117702,28.799999999999983,-0.10000000000002984,2.5323106806322704,28.768931936772944
2026-03-26,2.531,2.82,2.551338898829547,28.89999999999997,0.09999999999998721,2.5325097178335256,28.74902821664742
2026-03-27,2.531,2.82,2.5516394672876372,28.89999999999997,0.0,2.5326092364863433,28.739076351365654
2026-03-30,2.521,2.82,2.551702827139747,29.89999999999999,1.0000000000000213,2.5329077511207236,28.70922488792762
2026-03-31,2.512,2.82,2.5517328984693557,30.799999999999983,0.8999999999999915,2.533228422738641,28.677157726135903
2026-04-01,2.584,2.82,2.5520302251867246,23.599999999999977,-7.200000000000006,2.5336596712249686,28.634032877503124
2026-04-02,2.541,2.82,2.5521672801501243,27.89999999999999,4.300000000000015,2.5338697664514918,28.61302335485081
2026-04-03,2.49,2.82,2.5520155186878113,32.999999999999964,5.099999999999973,2.5338587087889732,28.61412912110266
2026-04-06,2.49,2.82,2.5519675093207836,32.999999999999964,0.0,2.534389404903255,28.561059509674493
2026-04-07,2.488,2.82,2.5519132011801426,33.19999999999999,0.20000000000002416,2.5339360395325072,28.60639604674926
2026-04-08,2.473,2.81,2.551805654868589,33.70000000000002,0.5000000000000284,2.533449501605976,27.655049839402412
2026-04-09,2.474,2.82,2.5517030755322234,34.599999999999966,0.8999999999999488,2.53339421324921,28.660578675078963
2026-04-10,2.503,2.82,2.551711649360634,31.699999999999974,-2.8999999999999915,2.5333168095623315,28.668319043766832
